drop_id,drop_date,audience_type,customer_id,is_mailed
dm_2024_spring_prospect,2024-03-15,prospect,90203,1
dm_2024_spring_prospect,2024-03-15,prospect,90378,1
dm_2024_spring_prospect,2024-03-15,prospect,90135,1
dm_2024_spring_prospect,2024-03-15,prospect,90259,0
dm_2024_spring_prospect,2024-03-15,prospect,90041,1
dm_2024_spring_prospect,2024-03-15,prospect,90057,0
dm_2024_spring_prospect,2024-03-15,prospect,90093,1
dm_2024_spring_prospect,2024-03-15,prospect,90364,1
dm_2024_spring_prospect,2024-03-15,prospect,90212,1
dm_2024_spring_prospect,2024-03-15,prospect,90197,1
dm_2024_spring_prospect,2024-03-15,prospect,90150,1
dm_2024_spring_prospect,2024-03-15,prospect,90291,1
dm_2024_spring_prospect,2024-03-15,prospect,90350,0
dm_2024_spring_prospect,2024-03-15,prospect,90046,0
dm_2024_spring_prospect,2024-03-15,prospect,90318,1
dm_2024_spring_prospect,2024-03-15,prospect,90210,1
dm_2024_spring_prospect,2024-03-15,prospect,90232,1
dm_2024_spring_prospect,2024-03-15,prospect,90014,1
dm_2024_spring_prospect,2024-03-15,prospect,90211,1
dm_2024_spring_prospect,2024-03-15,prospect,90282,1
dm_2024_spring_prospect,2024-03-15,prospect,90115,1
dm_2024_spring_prospect,2024-03-15,prospect,90112,0
dm_2024_spring_prospect,2024-03-15,prospect,90169,1
dm_2024_spring_prospect,2024-03-15,prospect,90113,1
dm_2024_spring_prospect,2024-03-15,prospect,90308,1
dm_2024_spring_prospect,2024-03-15,prospect,90337,1
dm_2024_spring_prospect,2024-03-15,prospect,90017,1
dm_2024_spring_prospect,2024-03-15,prospect,90054,1
dm_2024_spring_prospect,2024-03-15,prospect,90200,1
dm_2024_spring_prospect,2024-03-15,prospect,90351,1
dm_2024_spring_prospect,2024-03-15,prospect,90087,1
dm_2024_spring_prospect,2024-03-15,prospect,90180,1
dm_2024_spring_prospect,2024-03-15,prospect,90293,1
dm_2024_spring_prospect,2024-03-15,prospect,90015,1
dm_2024_spring_prospect,2024-03-15,prospect,90059,1
dm_2024_spring_prospect,2024-03-15,prospect,90206,0
dm_2024_spring_prospect,2024-03-15,prospect,90127,1
dm_2024_spring_prospect,2024-03-15,prospect,90331,1
dm_2024_spring_prospect,2024-03-15,prospect,90140,1
dm_2024_spring_prospect,2024-03-15,prospect,90348,1
dm_2024_spring_prospect,2024-03-15,prospect,90018,1
dm_2024_spring_prospect,2024-03-15,prospect,90042,1
dm_2024_spring_prospect,2024-03-15,prospect,90100,1
dm_2024_spring_prospect,2024-03-15,prospect,90116,1
dm_2024_spring_prospect,2024-03-15,prospect,90119,1
dm_2024_spring_prospect,2024-03-15,prospect,90370,0
dm_2024_spring_prospect,2024-03-15,prospect,90361,1
dm_2024_spring_prospect,2024-03-15,prospect,90343,1
dm_2024_spring_prospect,2024-03-15,prospect,90244,1
dm_2024_spring_prospect,2024-03-15,prospect,90215,1
dm_2024_spring_prospect,2024-03-15,prospect,90387,1
dm_2024_spring_prospect,2024-03-15,prospect,90395,1
dm_2024_spring_prospect,2024-03-15,prospect,90379,1
dm_2024_spring_prospect,2024-03-15,prospect,90274,1
dm_2024_spring_prospect,2024-03-15,prospect,90052,1
dm_2024_spring_prospect,2024-03-15,prospect,90145,1
dm_2024_spring_prospect,2024-03-15,prospect,90024,1
dm_2024_spring_prospect,2024-03-15,prospect,90280,1
dm_2024_spring_prospect,2024-03-15,prospect,90136,1
dm_2024_spring_prospect,2024-03-15,prospect,90335,1
dm_2024_spring_prospect,2024-03-15,prospect,90032,1
dm_2024_spring_prospect,2024-03-15,prospect,90037,1
dm_2024_spring_prospect,2024-03-15,prospect,90223,0
dm_2024_spring_prospect,2024-03-15,prospect,90253,1
dm_2024_spring_prospect,2024-03-15,prospect,90295,1
dm_2024_spring_prospect,2024-03-15,prospect,90020,1
dm_2024_spring_prospect,2024-03-15,prospect,90038,1
dm_2024_spring_prospect,2024-03-15,prospect,90129,0
dm_2024_spring_prospect,2024-03-15,prospect,90047,1
dm_2024_spring_prospect,2024-03-15,prospect,90389,1
dm_2024_spring_prospect,2024-03-15,prospect,90352,0
dm_2024_spring_prospect,2024-03-15,prospect,90344,1
dm_2024_spring_prospect,2024-03-15,prospect,90287,1
dm_2024_spring_prospect,2024-03-15,prospect,90043,0
dm_2024_spring_prospect,2024-03-15,prospect,90013,1
dm_2024_spring_prospect,2024-03-15,prospect,90025,1
dm_2024_spring_prospect,2024-03-15,prospect,90160,1
dm_2024_spring_prospect,2024-03-15,prospect,90083,0
dm_2024_spring_prospect,2024-03-15,prospect,90277,1
dm_2024_spring_prospect,2024-03-15,prospect,90078,1
dm_2024_spring_prospect,2024-03-15,prospect,90214,1
dm_2024_spring_prospect,2024-03-15,prospect,90262,1
dm_2024_spring_prospect,2024-03-15,prospect,90376,1
dm_2024_spring_prospect,2024-03-15,prospect,90207,1
dm_2024_spring_prospect,2024-03-15,prospect,90316,1
dm_2024_spring_prospect,2024-03-15,prospect,90276,1
dm_2024_spring_prospect,2024-03-15,prospect,90021,1
dm_2024_spring_prospect,2024-03-15,prospect,90064,1
dm_2024_spring_prospect,2024-03-15,prospect,90075,1
dm_2024_spring_prospect,2024-03-15,prospect,90281,1
dm_2024_spring_prospect,2024-03-15,prospect,90346,1
dm_2024_spring_prospect,2024-03-15,prospect,90245,0
dm_2024_spring_prospect,2024-03-15,prospect,90388,1
dm_2024_spring_prospect,2024-03-15,prospect,90381,1
dm_2024_spring_prospect,2024-03-15,prospect,90288,1
dm_2024_spring_prospect,2024-03-15,prospect,90399,1
dm_2024_spring_prospect,2024-03-15,prospect,90390,1
dm_2024_spring_prospect,2024-03-15,prospect,90230,1
dm_2024_spring_prospect,2024-03-15,prospect,90191,1
dm_2024_spring_prospect,2024-03-15,prospect,90240,1
dm_2024_spring_prospect,2024-03-15,prospect,90359,0
dm_2024_spring_prospect,2024-03-15,prospect,90263,1
dm_2024_spring_prospect,2024-03-15,prospect,90142,0
dm_2024_spring_prospect,2024-03-15,prospect,90292,1
dm_2024_spring_prospect,2024-03-15,prospect,90228,1
dm_2024_spring_prospect,2024-03-15,prospect,90040,1
dm_2024_spring_prospect,2024-03-15,prospect,90016,1
dm_2024_spring_prospect,2024-03-15,prospect,90273,1
dm_2024_spring_prospect,2024-03-15,prospect,90082,1
dm_2024_spring_prospect,2024-03-15,prospect,90051,1
dm_2024_spring_prospect,2024-03-15,prospect,90264,0
dm_2024_spring_prospect,2024-03-15,prospect,90109,1
dm_2024_spring_prospect,2024-03-15,prospect,90330,1
dm_2024_spring_prospect,2024-03-15,prospect,90179,1
dm_2024_spring_prospect,2024-03-15,prospect,90123,0
dm_2024_spring_prospect,2024-03-15,prospect,90270,1
dm_2024_spring_prospect,2024-03-15,prospect,90172,1
dm_2024_spring_prospect,2024-03-15,prospect,90267,1
dm_2024_spring_prospect,2024-03-15,prospect,90125,0
dm_2024_spring_prospect,2024-03-15,prospect,90310,1
dm_2024_spring_prospect,2024-03-15,prospect,90357,1
dm_2024_spring_prospect,2024-03-15,prospect,90026,0
dm_2024_spring_prospect,2024-03-15,prospect,90053,0
dm_2024_spring_prospect,2024-03-15,prospect,90296,0
dm_2024_spring_prospect,2024-03-15,prospect,90353,0
dm_2024_spring_prospect,2024-03-15,prospect,90251,1
dm_2024_spring_prospect,2024-03-15,prospect,90256,0
dm_2024_spring_prospect,2024-03-15,prospect,90265,0
dm_2024_spring_prospect,2024-03-15,prospect,90202,1
dm_2024_spring_prospect,2024-03-15,prospect,90124,1
dm_2024_spring_prospect,2024-03-15,prospect,90221,1
dm_2024_spring_prospect,2024-03-15,prospect,90311,1
dm_2024_spring_prospect,2024-03-15,prospect,90023,1
dm_2024_spring_prospect,2024-03-15,prospect,90342,1
dm_2024_spring_prospect,2024-03-15,prospect,90306,0
dm_2024_spring_prospect,2024-03-15,prospect,90030,1
dm_2024_spring_prospect,2024-03-15,prospect,90220,1
dm_2024_spring_prospect,2024-03-15,prospect,90035,1
dm_2024_spring_prospect,2024-03-15,prospect,90201,1
dm_2024_spring_prospect,2024-03-15,prospect,90181,1
dm_2024_spring_prospect,2024-03-15,prospect,90334,0
dm_2024_spring_prospect,2024-03-15,prospect,90332,1
dm_2024_spring_prospect,2024-03-15,prospect,90175,1
dm_2024_spring_prospect,2024-03-15,prospect,90080,1
dm_2024_spring_prospect,2024-03-15,prospect,90005,1
dm_2024_spring_prospect,2024-03-15,prospect,90205,1
dm_2024_spring_prospect,2024-03-15,prospect,90241,1
dm_2024_spring_prospect,2024-03-15,prospect,90298,0
dm_2024_spring_prospect,2024-03-15,prospect,90226,1
dm_2024_spring_prospect,2024-03-15,prospect,90002,1
dm_2024_spring_prospect,2024-03-15,prospect,90301,1
dm_2024_spring_prospect,2024-03-15,prospect,90134,1
dm_2024_spring_prospect,2024-03-15,prospect,90363,1
dm_2024_spring_prospect,2024-03-15,prospect,90168,1
dm_2024_spring_prospect,2024-03-15,prospect,90327,0
dm_2024_spring_prospect,2024-03-15,prospect,90254,1
dm_2024_spring_prospect,2024-03-15,prospect,90286,1
dm_2024_spring_prospect,2024-03-15,prospect,90397,1
dm_2024_spring_prospect,2024-03-15,prospect,90034,1
dm_2024_spring_prospect,2024-03-15,prospect,90137,1
dm_2024_spring_prospect,2024-03-15,prospect,90118,1
dm_2024_spring_prospect,2024-03-15,prospect,90162,1
dm_2024_spring_prospect,2024-03-15,prospect,90077,1
dm_2024_spring_prospect,2024-03-15,prospect,90234,0
dm_2024_spring_prospect,2024-03-15,prospect,90333,1
dm_2024_spring_prospect,2024-03-15,prospect,90224,1
dm_2024_spring_prospect,2024-03-15,prospect,90326,1
dm_2024_spring_prospect,2024-03-15,prospect,90156,1
dm_2024_spring_prospect,2024-03-15,prospect,90055,1
dm_2024_spring_prospect,2024-03-15,prospect,90321,1
dm_2024_spring_prospect,2024-03-15,prospect,90122,1
dm_2024_spring_prospect,2024-03-15,prospect,90131,1
dm_2024_spring_prospect,2024-03-15,prospect,90366,0
dm_2024_spring_prospect,2024-03-15,prospect,90126,0
dm_2024_spring_prospect,2024-03-15,prospect,90218,1
dm_2024_spring_prospect,2024-03-15,prospect,90076,1
dm_2024_spring_prospect,2024-03-15,prospect,90110,1
dm_2024_spring_prospect,2024-03-15,prospect,90392,0
dm_2024_spring_prospect,2024-03-15,prospect,90155,1
dm_2024_spring_prospect,2024-03-15,prospect,90019,1
dm_2024_spring_prospect,2024-03-15,prospect,90062,1
dm_2024_spring_prospect,2024-03-15,prospect,90400,0
dm_2024_spring_prospect,2024-03-15,prospect,90216,1
dm_2024_spring_prospect,2024-03-15,prospect,90384,1
dm_2024_spring_prospect,2024-03-15,prospect,90128,1
dm_2024_spring_prospect,2024-03-15,prospect,90196,1
dm_2024_spring_prospect,2024-03-15,prospect,90029,1
dm_2024_spring_prospect,2024-03-15,prospect,90189,1
dm_2024_spring_prospect,2024-03-15,prospect,90252,0
dm_2024_spring_prospect,2024-03-15,prospect,90148,1
dm_2024_spring_prospect,2024-03-15,prospect,90362,0
dm_2024_spring_prospect,2024-03-15,prospect,90044,1
dm_2024_spring_prospect,2024-03-15,prospect,90255,1
dm_2024_spring_prospect,2024-03-15,prospect,90039,1
dm_2024_spring_prospect,2024-03-15,prospect,90185,1
dm_2024_spring_prospect,2024-03-15,prospect,90090,1
dm_2024_spring_prospect,2024-03-15,prospect,90073,0
dm_2024_spring_prospect,2024-03-15,prospect,90268,1
dm_2024_spring_prospect,2024-03-15,prospect,90176,0
dm_2024_spring_prospect,2024-03-15,prospect,90260,0
dm_2024_spring_prospect,2024-03-15,prospect,90022,1
dm_2024_spring_prospect,2024-03-15,prospect,90394,1
dm_2024_spring_prospect,2024-03-15,prospect,90313,1
dm_2024_spring_prospect,2024-03-15,prospect,90396,1
dm_2024_spring_prospect,2024-03-15,prospect,90360,1
dm_2024_spring_prospect,2024-03-15,prospect,90305,1
dm_2024_spring_prospect,2024-03-15,prospect,90278,1
dm_2024_spring_prospect,2024-03-15,prospect,90048,1
dm_2024_spring_prospect,2024-03-15,prospect,90303,1
dm_2024_spring_prospect,2024-03-15,prospect,90347,1
dm_2024_spring_prospect,2024-03-15,prospect,90105,1
dm_2024_spring_prospect,2024-03-15,prospect,90065,1
dm_2024_spring_prospect,2024-03-15,prospect,90089,1
dm_2024_spring_prospect,2024-03-15,prospect,90312,1
dm_2024_spring_prospect,2024-03-15,prospect,90269,0
dm_2024_spring_prospect,2024-03-15,prospect,90192,1
dm_2024_spring_prospect,2024-03-15,prospect,90188,0
dm_2024_spring_prospect,2024-03-15,prospect,90097,0
dm_2024_spring_prospect,2024-03-15,prospect,90084,1
dm_2024_spring_prospect,2024-03-15,prospect,90367,1
dm_2024_spring_prospect,2024-03-15,prospect,90170,1
dm_2024_spring_prospect,2024-03-15,prospect,90237,1
dm_2024_spring_prospect,2024-03-15,prospect,90322,1
dm_2024_spring_prospect,2024-03-15,prospect,90159,1
dm_2024_spring_prospect,2024-03-15,prospect,90001,1
dm_2024_spring_prospect,2024-03-15,prospect,90133,1
dm_2024_spring_prospect,2024-03-15,prospect,90229,0
dm_2024_spring_prospect,2024-03-15,prospect,90289,1
dm_2024_spring_prospect,2024-03-15,prospect,90279,1
dm_2024_spring_prospect,2024-03-15,prospect,90374,1
dm_2024_spring_prospect,2024-03-15,prospect,90336,0
dm_2024_spring_prospect,2024-03-15,prospect,90104,0
dm_2024_spring_prospect,2024-03-15,prospect,90009,0
dm_2024_spring_prospect,2024-03-15,prospect,90091,1
dm_2024_spring_prospect,2024-03-15,prospect,90060,1
dm_2024_spring_prospect,2024-03-15,prospect,90187,1
dm_2024_spring_prospect,2024-03-15,prospect,90070,1
dm_2024_spring_prospect,2024-03-15,prospect,90324,1
dm_2024_spring_prospect,2024-03-15,prospect,90231,1
dm_2024_spring_prospect,2024-03-15,prospect,90079,1
dm_2024_spring_prospect,2024-03-15,prospect,90036,1
dm_2024_spring_prospect,2024-03-15,prospect,90239,1
dm_2024_spring_prospect,2024-03-15,prospect,90380,0
dm_2024_spring_prospect,2024-03-15,prospect,90283,1
dm_2024_spring_prospect,2024-03-15,prospect,90174,1
dm_2024_spring_prospect,2024-03-15,prospect,90050,1
dm_2024_spring_prospect,2024-03-15,prospect,90157,0
dm_2024_spring_prospect,2024-03-15,prospect,90114,1
dm_2024_spring_prospect,2024-03-15,prospect,90171,1
dm_2024_spring_prospect,2024-03-15,prospect,90146,0
dm_2024_spring_prospect,2024-03-15,prospect,90132,1
dm_2024_spring_prospect,2024-03-15,prospect,90314,1
dm_2024_spring_prospect,2024-03-15,prospect,90008,1
dm_2024_spring_prospect,2024-03-15,prospect,90004,1
dm_2024_spring_prospect,2024-03-15,prospect,90340,1
dm_2024_spring_prospect,2024-03-15,prospect,90138,0
dm_2024_spring_prospect,2024-03-15,prospect,90167,1
dm_2024_spring_prospect,2024-03-15,prospect,90081,1
dm_2024_spring_prospect,2024-03-15,prospect,90151,1
dm_2024_spring_prospect,2024-03-15,prospect,90219,0
dm_2024_spring_prospect,2024-03-15,prospect,90058,1
dm_2024_spring_prospect,2024-03-15,prospect,90045,0
dm_2024_spring_prospect,2024-03-15,prospect,90248,1
dm_2024_spring_prospect,2024-03-15,prospect,90027,1
dm_2024_spring_prospect,2024-03-15,prospect,90120,0
dm_2024_spring_prospect,2024-03-15,prospect,90096,1
dm_2024_spring_prospect,2024-03-15,prospect,90094,0
dm_2024_spring_prospect,2024-03-15,prospect,90257,1
dm_2024_spring_prospect,2024-03-15,prospect,90163,1
dm_2024_spring_prospect,2024-03-15,prospect,90186,1
dm_2024_spring_prospect,2024-03-15,prospect,90299,1
dm_2024_spring_prospect,2024-03-15,prospect,90012,1
dm_2024_spring_prospect,2024-03-15,prospect,90328,1
dm_2024_spring_prospect,2024-03-15,prospect,90144,1
dm_2024_spring_prospect,2024-03-15,prospect,90356,0
dm_2024_spring_prospect,2024-03-15,prospect,90358,1
dm_2024_spring_prospect,2024-03-15,prospect,90117,1
dm_2024_spring_prospect,2024-03-15,prospect,90092,0
dm_2024_spring_prospect,2024-03-15,prospect,90371,1
dm_2024_spring_prospect,2024-03-15,prospect,90173,0
dm_2024_spring_prospect,2024-03-15,prospect,90193,1
dm_2024_spring_prospect,2024-03-15,prospect,90258,1
dm_2024_spring_prospect,2024-03-15,prospect,90225,1
dm_2024_spring_prospect,2024-03-15,prospect,90383,0
dm_2024_spring_prospect,2024-03-15,prospect,90182,1
dm_2024_spring_prospect,2024-03-15,prospect,90369,1
dm_2024_spring_prospect,2024-03-15,prospect,90209,1
dm_2024_spring_prospect,2024-03-15,prospect,90158,1
dm_2024_spring_prospect,2024-03-15,prospect,90393,1
dm_2024_spring_prospect,2024-03-15,prospect,90271,1
dm_2024_spring_prospect,2024-03-15,prospect,90222,0
dm_2024_spring_prospect,2024-03-15,prospect,90355,1
dm_2024_spring_prospect,2024-03-15,prospect,90066,0
dm_2024_spring_prospect,2024-03-15,prospect,90373,0
dm_2024_spring_prospect,2024-03-15,prospect,90309,1
dm_2024_spring_prospect,2024-03-15,prospect,90349,1
dm_2024_spring_prospect,2024-03-15,prospect,90108,1
dm_2024_spring_prospect,2024-03-15,prospect,90033,1
dm_2024_spring_prospect,2024-03-15,prospect,90233,1
dm_2024_spring_prospect,2024-03-15,prospect,90103,0
dm_2024_spring_prospect,2024-03-15,prospect,90071,1
dm_2024_spring_prospect,2024-03-15,prospect,90190,1
dm_2024_spring_prospect,2024-03-15,prospect,90235,1
dm_2024_spring_prospect,2024-03-15,prospect,90139,1
dm_2024_spring_prospect,2024-03-15,prospect,90386,1
dm_2024_spring_prospect,2024-03-15,prospect,90007,0
dm_2024_spring_prospect,2024-03-15,prospect,90290,1
dm_2024_spring_prospect,2024-03-15,prospect,90102,1
dm_2024_spring_prospect,2024-03-15,prospect,90164,1
dm_2024_spring_prospect,2024-03-15,prospect,90184,1
dm_2024_spring_prospect,2024-03-15,prospect,90130,1
dm_2024_spring_prospect,2024-03-15,prospect,90161,1
dm_2024_spring_prospect,2024-03-15,prospect,90385,1
dm_2024_spring_prospect,2024-03-15,prospect,90261,1
dm_2024_spring_prospect,2024-03-15,prospect,90099,1
dm_2024_spring_prospect,2024-03-15,prospect,90345,1
dm_2024_spring_prospect,2024-03-15,prospect,90250,1
dm_2024_spring_prospect,2024-03-15,prospect,90249,0
dm_2024_spring_prospect,2024-03-15,prospect,90341,0
dm_2024_spring_prospect,2024-03-15,prospect,90028,0
dm_2024_spring_prospect,2024-03-15,prospect,90178,1
dm_2024_spring_prospect,2024-03-15,prospect,90377,0
dm_2024_spring_prospect,2024-03-15,prospect,90246,1
dm_2024_spring_prospect,2024-03-15,prospect,90272,0
dm_2024_spring_prospect,2024-03-15,prospect,90194,1
dm_2024_spring_prospect,2024-03-15,prospect,90338,1
dm_2024_spring_prospect,2024-03-15,prospect,90149,1
dm_2024_spring_prospect,2024-03-15,prospect,90183,1
dm_2024_spring_prospect,2024-03-15,prospect,90238,0
dm_2024_spring_prospect,2024-03-15,prospect,90368,1
dm_2024_spring_prospect,2024-03-15,prospect,90011,1
dm_2024_spring_prospect,2024-03-15,prospect,90121,1
dm_2024_spring_prospect,2024-03-15,prospect,90213,1
dm_2024_spring_prospect,2024-03-15,prospect,90266,1
dm_2024_spring_prospect,2024-03-15,prospect,90398,1
dm_2024_spring_prospect,2024-03-15,prospect,90320,1
dm_2024_spring_prospect,2024-03-15,prospect,90088,1
dm_2024_spring_prospect,2024-03-15,prospect,90069,1
dm_2024_spring_prospect,2024-03-15,prospect,90319,0
dm_2024_spring_prospect,2024-03-15,prospect,90165,1
dm_2024_spring_prospect,2024-03-15,prospect,90317,1
dm_2024_spring_prospect,2024-03-15,prospect,90339,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1662,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2337,1
dm_2024_fall_buyer,2024-09-10,buyer_file,562,1
dm_2024_fall_buyer,2024-09-10,buyer_file,989,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1521,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1815,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1952,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2137,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2304,1
dm_2024_fall_buyer,2024-09-10,buyer_file,521,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2085,1
dm_2024_fall_buyer,2024-09-10,buyer_file,37,1
dm_2024_fall_buyer,2024-09-10,buyer_file,232,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2330,1
dm_2024_fall_buyer,2024-09-10,buyer_file,153,1
dm_2024_fall_buyer,2024-09-10,buyer_file,149,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1842,1
dm_2024_fall_buyer,2024-09-10,buyer_file,97,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1496,0
dm_2024_fall_buyer,2024-09-10,buyer_file,137,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1346,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2108,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1509,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1494,1
dm_2024_fall_buyer,2024-09-10,buyer_file,609,1
dm_2024_fall_buyer,2024-09-10,buyer_file,171,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1411,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1144,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1334,1
dm_2024_fall_buyer,2024-09-10,buyer_file,296,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1855,0
dm_2024_fall_buyer,2024-09-10,buyer_file,11,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2079,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2420,1
dm_2024_fall_buyer,2024-09-10,buyer_file,812,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2197,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2115,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1358,1
dm_2024_fall_buyer,2024-09-10,buyer_file,114,1
dm_2024_fall_buyer,2024-09-10,buyer_file,451,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1347,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1633,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2442,1
dm_2024_fall_buyer,2024-09-10,buyer_file,600,1
dm_2024_fall_buyer,2024-09-10,buyer_file,873,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1774,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2449,1
dm_2024_fall_buyer,2024-09-10,buyer_file,721,1
dm_2024_fall_buyer,2024-09-10,buyer_file,167,1
dm_2024_fall_buyer,2024-09-10,buyer_file,872,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1389,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2262,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2427,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1525,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1934,1
dm_2024_fall_buyer,2024-09-10,buyer_file,467,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1587,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1731,1
dm_2024_fall_buyer,2024-09-10,buyer_file,132,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1581,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1893,1
dm_2024_fall_buyer,2024-09-10,buyer_file,598,1
dm_2024_fall_buyer,2024-09-10,buyer_file,130,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2373,1
dm_2024_fall_buyer,2024-09-10,buyer_file,682,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1798,0
dm_2024_fall_buyer,2024-09-10,buyer_file,569,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1606,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2487,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1078,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1095,1
dm_2024_fall_buyer,2024-09-10,buyer_file,230,1
dm_2024_fall_buyer,2024-09-10,buyer_file,635,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1974,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1080,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1020,1
dm_2024_fall_buyer,2024-09-10,buyer_file,438,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1364,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2354,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1630,1
dm_2024_fall_buyer,2024-09-10,buyer_file,64,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1314,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2020,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2082,0
dm_2024_fall_buyer,2024-09-10,buyer_file,217,0
dm_2024_fall_buyer,2024-09-10,buyer_file,358,1
dm_2024_fall_buyer,2024-09-10,buyer_file,349,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1711,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1609,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1107,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1330,0
dm_2024_fall_buyer,2024-09-10,buyer_file,172,0
dm_2024_fall_buyer,2024-09-10,buyer_file,907,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2195,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2229,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1948,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1457,1
dm_2024_fall_buyer,2024-09-10,buyer_file,790,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1999,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1181,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2299,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1769,1
dm_2024_fall_buyer,2024-09-10,buyer_file,670,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1972,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1179,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2180,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2481,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2244,1
dm_2024_fall_buyer,2024-09-10,buyer_file,904,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2342,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1829,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2440,0
dm_2024_fall_buyer,2024-09-10,buyer_file,195,0
dm_2024_fall_buyer,2024-09-10,buyer_file,2125,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2225,1
dm_2024_fall_buyer,2024-09-10,buyer_file,229,1
dm_2024_fall_buyer,2024-09-10,buyer_file,93,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2402,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1726,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1402,1
dm_2024_fall_buyer,2024-09-10,buyer_file,550,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2409,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1998,0
dm_2024_fall_buyer,2024-09-10,buyer_file,1900,1
dm_2024_fall_buyer,2024-09-10,buyer_file,639,1
dm_2024_fall_buyer,2024-09-10,buyer_file,25,1
dm_2024_fall_buyer,2024-09-10,buyer_file,2222,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1559,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1115,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1278,1
dm_2024_fall_buyer,2024-09-10,buyer_file,526,1
dm_2024_fall_buyer,2024-09-10,buyer_file,1540,0
